,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1542,"Little Portugal, Trinity",43.6479267,-79.4197497,Venezia Bakery,43.6468112760052,-79.41980345671674,Bakery
1543,"Little Portugal, Trinity",43.6479267,-79.4197497,Jimmy's Coffee,43.64452074032671,-79.4189080566799,Coffee Shop
1544,"Little Portugal, Trinity",43.6479267,-79.4197497,Lost & Found,43.64937792373502,-79.42414948228769,Men's Store
1545,"Little Portugal, Trinity",43.6479267,-79.4197497,Montgomery's,43.64427321589836,-79.41852057016375,Restaurant
1546,"Little Portugal, Trinity",43.6479267,-79.4197497,Cafe Neon,43.64413001596351,-79.41966955539107,Café
1547,"Little Portugal, Trinity",43.6479267,-79.4197497,BYOB Cocktail Emporium,43.64444685441145,-79.41775729184432,Miscellaneous Shop
1548,"Little Portugal, Trinity",43.6479267,-79.4197497,Le Dolci,43.65037714376175,-79.41595899908262,Cupcake Shop
1549,"Little Portugal, Trinity",43.6479267,-79.4197497,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,Park
1550,"Little Portugal, Trinity",43.6479267,-79.4197497,The Goods,43.649259,-79.424022,Vegetarian / Vegan Restaurant
1551,"Little Portugal, Trinity",43.6479267,-79.4197497,Founder Restaurant & Bar,43.64947797447339,-79.42535203846116,Restaurant
1552,"Little Portugal, Trinity",43.6479267,-79.4197497,Frankie's Bar & Cafe,43.64428952965486,-79.41848108576797,Diner
1553,"Little Portugal, Trinity",43.6479267,-79.4197497,El Almacen Yerba Mate Cafe + Gallery,43.64368185408237,-79.42162671323418,Café
1554,"Little Portugal, Trinity",43.6479267,-79.4197497,apt 200,43.644025502641135,-79.42006269612578,Bar
1555,"Little Portugal, Trinity",43.6479267,-79.4197497,Hanji,43.644664910209585,-79.41642916229416,Gift Shop
1556,"Little Portugal, Trinity",43.6479267,-79.4197497,Fresh,43.64500965327651,-79.41508361054778,Juice Bar
1557,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Reebok Crossfit Liberty Village,43.637035591932005,-79.42480199455974,Gym
1558,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Starbucks,43.63909,-79.427622,Coffee Shop
1559,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Pharmacy,43.638089904034146,-79.43180974511733,Bar
1560,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Caffino,43.63902121044261,-79.42528923382933,Italian Restaurant
1561,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Louie Craft Coffee,43.639283775543895,-79.42561998986335,Coffee Shop
1562,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,SCHOOL Restaurant,43.6377753703417,-79.42429737067897,Breakfast Spot
1563,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Pet Valu,43.63908935811652,-79.42682834187295,Pet Store
1564,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Structube,43.63983635997934,-79.42364186555774,Furniture / Home Store
1565,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,The Abbott,43.637996211047366,-79.43071653853734,Café
1566,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Mike's Liberty Grill,43.63750507397488,-79.42464979436862,Breakfast Spot
1567,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Vogue Supper Club,43.63695126198934,-79.42544606558822,Restaurant
1568,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Joe Rockhead's Climbing Gym,43.636342324798676,-79.423582112592,Climbing Gym
1569,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Brodflour,43.637535,-79.422761,Bakery
1570,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Joker Cafe,43.63572658167962,-79.42603944906266,Café
1571,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,The Remix Project,43.63649113953229,-79.42251282693181,Performing Arts Venue
1572,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Lamport Stadium,43.638777912508445,-79.42353373474235,Stadium
1573,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Loco Burrito,43.63751255946425,-79.4228975016341,Burrito Place
1574,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Uma Cafe,43.63701567204681,-79.42404784920467,Café
1575,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Queen Supermarket,43.634264921487066,-79.42911195252461,Grocery Store
1576,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Cinema Nightclub,43.63761384433725,-79.42388994008574,Nightclub
1577,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Gardiner Expy & Dufferin St,43.6338,-79.42546,Intersection
1578,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.4281914,Dunn Milk Variety,43.6336672441301,-79.43154947516645,Convenience Store
1579,"North Park, Maple Leaf Park, Upwood Park",43.7137562,-79.4900738,Rustic Bakery,43.715413998974796,-79.49030028640821,Bakery
1580,"North Park, Maple Leaf Park, Upwood Park",43.7137562,-79.4900738,Sporty,43.71650314331055,-79.48983764648438,Basketball Court
1581,"North Park, Maple Leaf Park, Upwood Park",43.7137562,-79.4900738,Maple leaf park,43.716187513283,-79.4935309549699,Park
1582,"North Park, Maple Leaf Park, Upwood Park",43.7137562,-79.4900738,Mika's Trim,43.714068,-79.496113,Construction & Landscaping
1583,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.4760133,Subway,43.69021830300218,-79.47404997234327,Sandwich Place
1584,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.4760133,Dollar Tree,43.6902962,-79.4746668,Discount Store
1585,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.4760133,2 Brothers shawarma,43.690118,-79.47515,Turkish Restaurant
1586,"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.4760133,Timothy's World Coffee,43.69007166039847,-79.47459889881466,Coffee Shop
1587,"Runnymede, The Junction North",43.6731853,-79.4872619,Wonderfood,43.67235238324323,-79.49257115909873,Convenience Store
1588,"Runnymede, The Junction North",43.6731853,-79.4872619,241 Pizza,43.6723510936904,-79.49263085092069,Pizza Place
1589,"High Park, The Junction South",43.6616083,-79.4647633,Lithuania Park,43.658666653470426,-79.46303844451904,Park
1590,"High Park, The Junction South",43.6616083,-79.4647633,Hole in the Wall,43.66529624102518,-79.46511783107383,Bar
1591,"High Park, The Junction South",43.6616083,-79.4647633,nodo,43.665303321627505,-79.46562068004896,Italian Restaurant
1592,"High Park, The Junction South",43.6616083,-79.4647633,Indie Alehouse,43.66547472315272,-79.46528973047275,Gastropub
1593,"High Park, The Junction South",43.6616083,-79.4647633,The Beet Organic Café,43.665339657389666,-79.46713655678533,Café
1594,"High Park, The Junction South",43.6616083,-79.4647633,Junction Flea,43.665258286011984,-79.462867677381,Flea Market
1595,"High Park, The Junction South",43.6616083,-79.4647633,ARTiculations,43.6655499084009,-79.46719380367311,Arts & Crafts Store
1596,"High Park, The Junction South",43.6616083,-79.4647633,SMASH,43.665496255078395,-79.46553722469592,Antique Shop
1597,"High Park, The Junction South",43.6616083,-79.4647633,famous last words,43.665181,-79.468471,Speakeasy
1598,"High Park, The Junction South",43.6616083,-79.4647633,Mjölk,43.665432436685634,-79.46796194112322,Furniture / Home Store
1599,"High Park, The Junction South",43.6616083,-79.4647633,Junction City Music Hall,43.66533428942121,-79.46625298427486,Music Venue
1600,"High Park, The Junction South",43.6616083,-79.4647633,Isaan Der,43.665311,-79.468078,Thai Restaurant
1601,"High Park, The Junction South",43.6616083,-79.4647633,Tim & Sue's No Frills,43.664243,-79.468643,Grocery Store
1602,"High Park, The Junction South",43.6616083,-79.4647633,Playa Cabana Cantina,43.6653150256334,-79.46554803042925,Mexican Restaurant
1603,"High Park, The Junction South",43.6616083,-79.4647633,Cool Hand of a Girl,43.66541017820662,-79.46282167660381,Café
1604,"High Park, The Junction South",43.6616083,-79.4647633,Pandemonium,43.6655328625076,-79.46693103427353,Bookstore
1605,"High Park, The Junction South",43.6616083,-79.4647633,Junction Grill,43.66521011890175,-79.46846083483024,Diner
1606,"High Park, The Junction South",43.6616083,-79.4647633,Silk,43.66529073542964,-79.46623843808621,Thai Restaurant
1607,"High Park, The Junction South",43.6616083,-79.4647633,Chica’s Nashville Hot Chicken,43.665295,-79.464888,Fried Chicken Joint
1608,"High Park, The Junction South",43.6616083,-79.4647633,Dollarama,43.665792,-79.465906,Discount Store
1609,"High Park, The Junction South",43.6616083,-79.4647633,A&W,43.66552,-79.464731,Fast Food Restaurant
1610,"High Park, The Junction South",43.6616083,-79.4647633,ROUX,43.66541814719867,-79.46239204687215,Cajun / Creole Restaurant
1611,"High Park, The Junction South",43.6616083,-79.4647633,Pascal's Baguette & Bagels,43.665426,-79.466176,Bakery
1612,"High Park, The Junction South",43.6616083,-79.4647633,La Revolucion,43.66546024899212,-79.46430756434131,Mexican Restaurant
1613,"Runnymede, Swansea",43.6515706,-79.4844499,The One That Got Away,43.64984188412754,-79.48261453424496,Fish & Chips Shop
1614,"Runnymede, Swansea",43.6515706,-79.4844499,Wibke's Espresso Bar,43.64913158497341,-79.48480237071465,Coffee Shop
1615,"Runnymede, Swansea",43.6515706,-79.4844499,Coffee Tree Roastery,43.64964735112305,-79.48343639040918,Café
1616,"Runnymede, Swansea",43.6515706,-79.4844499,Fat Bastard Burrito,43.6497791550768,-79.48289414342419,Burrito Place
1617,"Runnymede, Swansea",43.6515706,-79.4844499,Bryden's Pub,43.64925890136825,-79.4846509607823,Pub
1618,"Runnymede, Swansea",43.6515706,-79.4844499,Asa Sushi,43.64990164450559,-79.4846109228881,Sushi Restaurant
1619,"Runnymede, Swansea",43.6515706,-79.4844499,Campo,43.655191,-79.487067,Italian Restaurant
1620,"Runnymede, Swansea",43.6515706,-79.4844499,Book City (Bloor West),43.65021080519715,-79.48122019699115,Bookstore
1621,"Runnymede, Swansea",43.6515706,-79.4844499,Yumi Sushi,43.64989127391365,-79.4824044490675,Sushi Restaurant
1622,"Runnymede, Swansea",43.6515706,-79.4844499,Falafel World,43.649800784968164,-79.48272777159343,Falafel Restaurant
1623,"Runnymede, Swansea",43.6515706,-79.4844499,Amber European Restaurant,43.64994563414707,-79.48200902277628,French Restaurant
1624,"Runnymede, Swansea",43.6515706,-79.4844499,Booster Juice,43.64980188,-79.4836826,Smoothie Shop
1625,"Runnymede, Swansea",43.6515706,-79.4844499,Bloom Restaurant,43.65030692996379,-79.4798355748952,Latin American Restaurant
1626,"Runnymede, Swansea",43.6515706,-79.4844499,Max's Market,43.65052462233729,-79.47914453187883,Gourmet Shop
1627,"Runnymede, Swansea",43.6515706,-79.4844499,Goodfellas Wood Oven Pizza,43.648224,-79.486356,Italian Restaurant
1628,"Runnymede, Swansea",43.6515706,-79.4844499,Subway,43.6496442,-79.4840082,Sandwich Place
1629,"Runnymede, Swansea",43.6515706,-79.4844499,Awai,43.65041203760419,-79.47847723960876,Vegetarian / Vegan Restaurant
1630,"Runnymede, Swansea",43.6515706,-79.4844499,Humber Cinema,43.64911832002547,-79.48481789910943,Indie Movie Theater
1631,"Runnymede, Swansea",43.6515706,-79.4844499,RBC Royal Bank,43.65014198969323,-79.48027377570449,Bank
1632,"Runnymede, Swansea",43.6515706,-79.4844499,Bloor-Jane Restaurant,43.64951305181438,-79.48407033610728,Diner
1633,"Runnymede, Swansea",43.6515706,-79.4844499,Java Joe's,43.650424,-79.479755,Café
1634,"Runnymede, Swansea",43.6515706,-79.4844499,Tim Hortons,43.648525791237965,-79.48506608605385,Coffee Shop
1635,"Runnymede, Swansea",43.6515706,-79.4844499,Heart,43.650310315403544,-79.48012458547709,Dessert Shop
1636,"Runnymede, Swansea",43.6515706,-79.4844499,A Dark Horse,43.64953295859084,-79.4830557372747,Bar
1637,"Runnymede, Swansea",43.6515706,-79.4844499,Pizza Pizza,43.64931132140717,-79.48455987958097,Pizza Place
1638,"Runnymede, Swansea",43.6515706,-79.4844499,Second Cup,43.650136727534054,-79.48079476951547,Café
1639,"Runnymede, Swansea",43.6515706,-79.4844499,Janchenko's Bakery,43.649827,-79.482622,Bakery
1640,"Runnymede, Swansea",43.6515706,-79.4844499,My Place - a Canadian Pub,43.64845840072295,-79.48518749174133,Pub
1641,"Runnymede, Swansea",43.6515706,-79.4844499,West End Mamas,43.6487032,-79.484919,Health Food Store
1642,"Runnymede, Swansea",43.6515706,-79.4844499,(The New) Moksha Yoga Bloor West,43.648658140097254,-79.48524158555848,Yoga Studio
1643,"Runnymede, Swansea",43.6515706,-79.4844499,The Coffee Bouquets,43.648785,-79.48594,Coffee Shop
1644,"Runnymede, Swansea",43.6515706,-79.4844499,Think Fitness,43.64796649019104,-79.48646216806426,Gym
1645,"Runnymede, Swansea",43.6515706,-79.4844499,Art Works Art School,43.655042,-79.486846,School
1646,"Runnymede, Swansea",43.6515706,-79.4844499,Supplements Plus,43.65051247059009,-79.47926224875707,Supplement Shop
1647,"Runnymede, Swansea",43.6515706,-79.4844499,Fresh and Wild,43.650647042994095,-79.47899611546983,Grocery Store
1648,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Queen's Park,43.66394609897775,-79.39217952520835,Park
1649,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
1650,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,NEO COFFEE BAR,43.66013,-79.38583,Coffee Shop
1651,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Bar Volo,43.66546184849369,-79.38569158315659,Beer Bar
1652,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,T-Swirl Crepe,43.663452,-79.384125,Creperie
1653,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Starbucks,43.662407,-79.385943,Coffee Shop
1654,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
1655,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Central YMCA,43.663083310067655,-79.38502493214878,Distribution Center
1656,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Como En Casa,43.66516,-79.384796,Mexican Restaurant
1657,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
1658,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
1659,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
1660,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
1661,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
1662,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Sushi Garden,43.66485840073255,-79.38494112880176,Sushi Restaurant
1663,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Flock Rotisserie + Greens,43.659167,-79.389475,Fried Chicken Joint
1664,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Dollarama,43.66068,-79.38468,Discount Store
1665,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
1666,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Starbucks,43.658204,-79.388998,Coffee Shop
1667,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Booster Juice,43.65865699,-79.38868207,Smoothie Shop
1668,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,RBC Royal Bank,43.65933603842843,-79.38977326176165,Bank
1669,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Subway,43.65897011920262,-79.3908742539673,Sandwich Place
1670,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Aroma Espresso Bar,43.658927676749364,-79.38990298985978,Café
1671,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Tim Hortons,43.6610382,-79.3937966,Coffee Shop
1672,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Starbucks,43.660887,-79.39372,Coffee Shop
1673,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Hart House Gym,43.66417202442517,-79.39488839857401,Gym
1674,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Tim Hortons,43.6594149,-79.3912214,Coffee Shop
1675,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,SUDS,43.65988035580764,-79.39471219966201,Bar
1676,"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,Convocation Hall,43.66082829233904,-79.39524545662506,College Auditorium
